country_code,company_code,account_number,vendor_name,vendor_group,vendor_country_code,resident_foreigner_indicator,document_number,document_header_text,financial_line_number,item_text,document_date,posting_date,entry_date,fiscal_year,fiscal_period,document_type,document_status_indicator,reference_number,reference_key,assignment_number,transaction_code,posting_key,clearing_document,clearing_date,clearing_fiscal_year,invoice_number,invoice_line_number,invoice_fiscal_year,currency_key,amount_document_currency,local_currency,amount_local_currency,second_local_currency,second_local_currency_amount,debit_credit_indicator,general_ledger_account,general_ledger_account_name,special_gl_transaction_type,special_gl_indicator,sales_tax_code,baseline_date,due_date,real_difference,payment_terms_code,payment_terms_description,payment_terms_days,payment_terms_date_indicator,company_payment_terms_code,company_payment_terms_description,company_payment_terms_days,company_payment_terms_date_indicator,cash_discount_days_1,cash_discount_percentage_1,cash_discount_days_2,cash_discount_percentage_2,net_payment_terms_period,eligible_cash_discount_document_amount,cash_discount_local_amount,cash_discount_document_amount,payment_method,payment_date,payment_on_time,payment_block,last_dunned_date,partner_bank_type,settlement_reference_date,third_currency_penalty_amount,general_ledger_updating_amount,general_ledger_update_currency,purchasing_document_number,purchasing_line_number,username,exchange_rate,vendor_blocking_request_1,vendor_blocking_request_2,vendor_blocking_request_3,id_for_account_details,short_key_for_a_house_bank,__partition_column,__insert_gmt_ts,__update_gmt_ts
DO,DO02,0000336934,Super Industrial S A,VOTH,DO,Resident,5100011169,E310000000463,1,ASBESTO DE BANDAS 26-3867,2025-11-28,2025-12-24,2025-12-24,2025,12,RE,,50035966,51056183652025,4500035780,MIRO,31,2000117361,2026-03-02,2026,,0,0,DOP,-24051.990000,DOP,-24051.990000,USD,-382.190000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-31,2026-03-01,95,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,60,0.000,0,0.000,0,24051.990000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,24051.990000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336968,Tropigas Dominicana S A,VOTH,DO,Resident,5100003245,E310000608255,1,GAS LICUADO DE PETROLEO,2025-10-23,2025-10-29,2025-10-29,2025,10,RE,,1005833691,51056063572025,4500021052,MIRO,31,2000056334,2026-02-02,2026,,0,0,DOP,-57690.000000,DOP,-57690.000000,USD,-895.930000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-11-03,2026-02-01,103,P090,FD - Fixed date 1 - (90days),090,Fecha Contabilizacion,H051,Fixed Date 14 - (51 days),051,Fecha Documento,90,0.000,0,0.000,0,57690.000000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,57690.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686417,SUNDANCE CIGARS SHOP SRL,VSUP,DO,Resident,5100007375,B0100018083,1,DESINFECTANTE LAVANDA 120 ML,2025-10-17,2025-11-26,2025-11-26,2025,11,RE,,4001805807,51056123172025,4500018117,MR8M,21,0100337578,2025-11-26,2025,5100003599,1,2025,DOP,142605.920000,DOP,142605.920000,USD,2208.960000,S,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-12-03,2026-02-01,41,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,K060,FD - Fixed date 4-14 - (60days),060,Fecha Documento,60,0.000,0,0.000,0,142605.920000,0.000000,0.000000,,2025-11-26,OUT,,,,,0.000000,142605.920000,DOP,,00000,32200348,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686998,Cartones Del Caribe S A,VSUP,DO,Resident,5100004651,E310000037654,1,PTR,2025-10-30,2025-11-07,2025-11-07,2025,11,RE,,412860,51056088562025,4500017680,MIRO,31,,,0000,,0,0,USD,-408.410000,DOP,-26370.340000,USD,-408.410000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-11-22,2026-04-01,154,P130,FD - Fixed date 1 - (130days),130,Fecha Contabilizacion,P130,FD - Fixed date 1 - (130days),130,Fecha Contabilizacion,130,0.000,0,0.000,0,408.410000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,408.410000,USD,,00000,SAP_WFRT,64.56830,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336554,MANPOWER REPUBLICA DOMINICANA SA,VOTH,DO,Resident,5100006046,E310000003316,1,SERVICIO MANPOWER 12.15 PORCIENTO,2025-10-28,2025-11-17,2025-11-17,2025,11,RE,,55457,51056102942025,4500017906,MIRO,31,2000117310,2026-03-02,2026,,0,0,DOP,-328691.250000,DOP,-328691.250000,USD,-5111.150000,H,0055010101,Cuentas por pagar comerciales - terceros,,,**,2025-11-21,2026-03-01,126,P100,FD - Fixed date 1 - (100days),100,Fecha Contabilizacion,P100,FD - Fixed date 1 - (100days),100,Fecha Contabilizacion,100,0.000,0,0.000,0,330122.220000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,328691.250000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337160,Hector Eduardo Silverio Taveras,VOTH,DO,Resident,5100002370,B0100000409,1,Servico de taxi,2025-09-26,2025-10-20,2025-10-20,2025,10,RE,,409,51056048282025,4500009476,MIRO,31,2000144471,2025-12-01,2025,,0,0,DOP,-403085.760000,DOP,-403085.760000,USD,-6300.230000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-11-16,2025-12-01,67,P015,FD - Fixed date 1 - (15days),015,Fecha Contabilizacion,P015,FD - Fixed date 1 - (15days),015,Fecha Contabilizacion,15,0.000,0,0.000,0,411312.000000,0.000000,0.000000,4,2025-12-01,OUT,,,0001,,0.000000,403085.760000,DOP,,00000,SAP_WFRT,1.00000,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336968,Tropigas Dominicana S A,VOTH,DO,Resident,5100001558,E310000542003,1,GAS LICUADO DE PETROLEO,2025-10-06,2025-10-13,2025-10-13,2025,10,RE,,1005811030,51056037062025,4500001080,MIRO,31,2000056336,2026-02-02,2026,,0,0,DOP,-96150.000000,DOP,-96150.000000,USD,-1517.250000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-11-03,2026-02-01,120,P090,FD - Fixed date 1 - (90days),090,Fecha Contabilizacion,H051,Fixed Date 14 - (51 days),051,Fecha Documento,90,0.000,0,0.000,0,96150.000000,0.000000,0.000000,4,2026-02-02,OUT,,,,,0.000000,96150.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336745,OPTIMUS TOURS SRL.,VOTH,DO,Resident,5100008491,B0100003389,1,Transp CND los Alcarrizos OPERATIVO,2025-12-02,2025-12-04,2025-12-04,2025,12,RE,,24817,51056144312025,4500036304,MIRO,31,,,0000,,0,0,DOP,-4830000.000000,DOP,-4830000.000000,USD,-74913.310000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-22,2026-04-01,121,P100,FD - Fixed date 1 - (100days),100,Fecha Contabilizacion,K051,Fixed Date 4-14 - (51 days),051,Fecha Documento,100,0.000,0,0.000,0,4830000.000000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,4830000.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337176,Servicios integrales en compresores,VOTH,MX,Foreigner,5100005515,E470000029228,1,SERVICIO TECNICO A  12133,2025-10-23,2025-11-11,2025-11-11,2025,11,RE,,C 1934,51056094552025,4500021280,MIRO,31,2000117578,2026-03-02,2026,,0,0,USD,-28652.500000,DOP,-1849739.500000,USD,-28652.500000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-11-01,2026-03-01,131,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,39250.000000,0.000000,0.000000,1,2026-03-02,OUT,,,,,0.000000,28652.500000,USD,,00000,SAP_WFRT,64.55770,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337231,Vidriera Centroamericana S A,VOTH,CR,Foreigner,5100007473,E470000029684,1,,2025-11-25,2025-11-28,2025-11-28,2025,11,RE,,1200068744,51056131382025,          00000,MIRO,31,,,0000,,0,0,USD,-54144.500000,DOP,-3436892.550000,USD,-54144.500000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-13,2026-04-01,128,P109,Fixed Date 1 - (109 days),109,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,109,0.000,0,0.000,0,54144.500000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,54144.500000,USD,,00000,SAP_WFRT,63.47630,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336765,ESCUELA EMPRESARIAL INTEGRAL ETI SR,VOTH,DO,Resident,5100007667,B0100000573,1,ORGANIZACION 18939,2025-12-01,2025-12-03,2025-12-03,2025,12,RE,,B0100000573,51056141262025,4500025575,MIRO,31,2000056314,2026-02-02,2026,,0,0,DOP,-290516.000000,DOP,-290516.000000,USD,-4526.240000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-03,2026-02-01,64,C060,FD - Fixed date 1 - (60days),060,Fecha Documento,C060,FD - Fixed date 1 - (60days),060,Fecha Documento,60,0.000,0,0.000,0,290516.000000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,290516.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337032,Centro De Ingenieria Industrial Y,VOTH,DO,Resident,5100005208,B0100001847,1,Servicios varios planta Hato Nuevo,2025-10-25,2025-11-20,2025-11-20,2025,11,RE,,INV/2023/0572,51056111972025,4500019285,MIRO,31,2000117374,2026-03-02,2026,,0,0,DOP,-228577.940000,DOP,-228577.940000,USD,-3586.390000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-11-01,2026-03-01,129,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,239539.940000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,228577.940000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686892,Rand Montacargas SRL,VSUP,DO,Resident,5100001530,B0100008588,1,51 DESGRASANTE,2025-10-01,2025-10-07,2025-10-07,2025,10,RE,,00008588,51056029322025,4500010989,MIRO,31,2000056461,2026-02-02,2026,,0,0,DOP,-158128.850000,DOP,-158128.850000,USD,-2511.090000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-10-24,2026-02-01,125,P100,FD - Fixed date 1 - (100days),100,Fecha Contabilizacion,P100,FD - Fixed date 1 - (100days),100,Fecha Contabilizacion,100,0.000,0,0.000,0,158128.850000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,158128.850000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012687000,Mercasid S A,VSUP,DO,Resident,5100002432,E310004017580,1,SEMOLA CERVECERA GRANEL (KGS),2025-10-20,2025-10-24,2025-10-24,2025,10,RE,,3104665119,51056055362025,4500009373,MIRO,31,2000117613,2026-03-02,2026,,0,0,USD,-10472.760000,DOP,-672073.660000,USD,-10472.760000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-11-01,2026-03-01,134,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,120,0.000,0,0.000,0,10472.760000,0.000000,0.000000,1,2026-03-02,OUT,,,,,0.000000,10472.760000,USD,,00000,SAP_WFRT,64.17350,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337409,Compañia Dominicana de,VOTH,DO,Resident,5100008024,E310000406703,1,"APORTE ISLATHE ONE, MES DE SEPTIEMBRE",2025-11-20,2025-12-01,2025-12-01,2025,12,RE,,E310000406703,51056136372025,4500025980,MIRO,31,2000056418,2026-02-02,2026,,0,0,DOP,-40536.000000,DOP,-40536.000000,USD,-637.630000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-03,2026-02-01,75,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,60,0.000,0,0.000,0,42480.000000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,40536.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686410,PIMENTEL & CO SRL,VSUP,DO,Resident,5100001683,B0100327969,1,ARROZ,2025-10-08,2025-10-17,2025-10-17,2025,10,RE,,989733,51056046612025,4500015414,MIRO,31,0100330888,2025-11-18,2025,,0,0,DOP,-1041050.000000,DOP,-1041050.000000,USD,-16302.850000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-11-02,2026-01-01,42,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,K060,FD - Fixed date 4-14 - (60days),060,Fecha Documento,60,0.000,0,0.000,0,1041050.000000,0.000000,0.000000,,2025-11-18,OUT,,,,,0.000000,1041050.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686635,Servicios de Mantenimiento E Ingeni,VSUP,DO,Resident,5100010314,E310000000334,1,SERVICIO DE PARQUEO,2025-12-10,2025-12-19,2025-12-19,2025,12,RE,,17401,51056173032025,4500018824,MIRO,31,,,0000,,0,0,DOP,-312840.490000,DOP,-312840.490000,USD,-4967.850000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2026-01-16,2026-04-01,113,P075,FD - Fixed date 1 - (75days),075,Fecha Contabilizacion,P075,FD - Fixed date 1 - (75days),075,Fecha Contabilizacion,75,0.000,0,0.000,0,327843.500000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,312840.490000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337225,"GLOBAL COMUNICACIÓN GRAFICA AJM, SR",VOTH,DO,Resident,5100011691,E310000000190,1,Letrero Luminico Personalizado.,2025-12-20,2025-12-27,2025-12-27,2025,12,RE,,FV00000881,51056186912025,4500036123,MIRO,31,,,0000,,0,0,DOP,-137057.000000,DOP,-137057.000000,USD,-2170.990000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2026-01-02,2026-06-01,164,P150,FD - Fixed date 1 - (150days),150,Fecha Contabilizacion,C135,FD - Fixed date 1 - (135days),135,Fecha Documento,150,0.000,0,0.000,0,137057.000000,0.000000,0.000000,,2026-06-01,OUT,,,,,0.000000,137057.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012687000,Mercasid S A,VSUP,DO,Resident,5100004139,E310004025546,1,SEMOLA 12041,2025-10-28,2025-11-10,2025-11-10,2025,11,RE,,3104670163,51056090762025,4500009373,MIRO,31,,,0000,,0,0,USD,-10416.130000,DOP,-672441.400000,USD,-10416.130000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-02,2026-04-01,156,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,120,0.000,0,0.000,0,10416.130000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,10416.130000,USD,,00000,SAP_WFRT,64.55770,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337359,Zona Franca Multimodal Caucedo S A,VOTH,DO,Resident,5100007049,E310000294124,1,ALMACENAJE CONTENEDOR 40',2025-10-13,2025-11-27,2025-11-27,2025,11,RE,,T-CMS-02659260,51056128932025,4500031327,MIRO,31,2000157008,2025-12-05,2025,,0,0,DOP,-9373.630000,DOP,-9373.630000,USD,-148.390000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-10-21,2025-12-05,54,K045,FD - Fixed date 4-14 - (45days),045,Fecha Documento,K045,FD - Fixed date 4-14 - (45days),045,Fecha Documento,45,0.000,0,0.000,0,9373.630000,0.000000,0.000000,4,2025-12-05,OUT,,,0001,,0.000000,9373.630000,DOP,,00000,SAP_WFRT,1.00000,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686712,GRUPO ROJAS & CO S A,VSUP,DO,Resident,5100007731,B0101853374,1,PALL MALL MYKONS  10,2025-10-09,2025-11-27,2025-11-27,2025,11,RE,,060620464,51056128422025,4500015514,MIRO,31,2000168816,2025-12-12,2025,,0,0,DOP,-726863.330000,DOP,-726863.330000,USD,-11506.260000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RZ,2025-10-13,2025-12-12,65,K060,FD - Fixed date 4-14 - (60days),060,Fecha Documento,K060,FD - Fixed date 4-14 - (60days),060,Fecha Documento,60,0.000,0,0.000,0,726863.330000,0.000000,0.000000,4,2025-12-12,OUT,,,0001,,0.000000,726863.330000,DOP,,00000,SAP_WFRT,1.00000,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337265,Services Group Corcino C por A,VOTH,DO,Resident,5100010598,B0100000397,1,Buscar,2025-12-10,2025-12-19,2025-12-19,2025,12,RE,,673,51056173372025,4500037780,MIRO,31,2000117408,2026-03-02,2026,,0,0,DOP,-56404.000000,DOP,-56404.000000,USD,-895.690000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-31,2026-03-01,83,C060,FD - Fixed date 1 - (60days),060,Fecha Documento,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,60,0.000,0,0.000,0,56404.000000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,56404.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012687000,Mercasid S A,VSUP,DO,Resident,5100000356,E310003986951,1,REPROGRAMACION RITM19004302,2025-09-18,2025-09-29,2025-09-29,2025,9,RE,,3104646070,51056015582025,4500000662,MIRO,31,2000000383,2026-01-02,2026,,0,0,USD,-10403.330000,DOP,-649661.950000,USD,-10403.330000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2026-01-02,2026-01-02,107,A000,,000,Fecha Documento,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,0,0.000,0,0.000,0,10403.330000,0.000000,0.000000,,2026-01-02,IN,,,,,0.000000,10403.330000,USD,,00000,SAP_WFRT,62.44750,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337274,BV EQUIPOS INDUSTRIALES SRL,VOTH,DO,Resident,5100002007,B0100020466,1,ARRANCADOR,2025-10-03,2025-10-21,2025-10-21,2025,10,RE,,INV/2025/58182,51056048852025,4500000571,MIRO,31,2000117411,2026-03-02,2026,,0,0,DOP,-72098.000000,DOP,-72098.000000,USD,-1125.450000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-11-01,2026-03-01,151,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,72098.000000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,72098.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686564,ALMACENES GRULLON SRL,VSUP,DO,Resident,5100004493,E310000001951,1,,2025-10-01,2025-11-06,2025-11-06,2025,11,RE,,0049438,51056086112025,4500011890,MIRO,31,2000114403,2025-11-12,2025,,0,0,DOP,-5387125.000000,DOP,-5387125.000000,USD,-83446.580000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-10-06,2025-11-05,43,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,30,0.000,0,0.000,0,5387125.000000,0.000000,0.000000,4,2025-11-12,OUT,,,0001,,0.000000,5387125.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012687000,Mercasid S A,VSUP,DO,Resident,5100010805,E310004075275,1,SEMOLA,2025-12-12,2025-12-19,2025-12-19,2025,12,RE,,3104700784,51056172022025,4500035287,MIRO,31,,,0000,,0,0,USD,-10398.710000,DOP,-654767.250000,USD,-10398.710000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2026-01-01,2026-05-01,141,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,120,0.000,0,0.000,0,10398.710000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,10398.710000,USD,,00000,SAP_WFRT,62.96620,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100006716,E470000029459,1,REPROGRAMACION RITM18955529,2025-10-22,2025-11-21,2025-11-21,2025,11,RE,,BGB1112179,51056113172025,,MIRO,31,2000011683,2026-01-12,2026,,0,0,MXN,-326357.640000,DOP,-1122683.340000,USD,-17779.960000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-12-22,2025-12-22,83,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,326357.640000,0.000000,0.000000,3,2026-01-12,IN,,,,,0.000000,326357.640000,MXN,,00000,SAP_WFRT,3.44004,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336528,TRANSPORTE FAMILIAR SRL,VOTH,DO,Resident,5100011397,E310000000159,1,SERVICIO TRANSPORTE,2025-12-18,2025-12-29,2025-12-29,2025,12,RE,,CR00000286,51056190542025,NO.4500009029,MIRO,31,2000056283,2026-02-02,2026,,0,0,DOP,-15610.000000,DOP,-15610.000000,USD,-247.260000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2026-01-02,2026-02-01,47,P030,FD - Fixed date 1 - (30days),030,Fecha Contabilizacion,C030,FD - Fixed date 1 - (30days),030,Fecha Documento,30,0.000,0,0.000,0,15610.000000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,15610.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337028,Despachos Portuarios Hispaniola S A,VOTH,DO,Resident,5100001366,E310000439564,1,CAIU7066531,2025-09-05,2025-10-10,2025-10-10,2025,10,RE,,0005953181,51056036132025,4500010442,MIRO,31,2000072869,2026-02-12,2026,,0,0,USD,-259.600000,DOP,-16411.050000,USD,-259.600000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-09-07,2026-01-05,161,K120,FD - Fixed date 4-14 - (120days),120,Fecha Documento,K120,FD - Fixed date 4-14 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,259.600000,0.000000,0.000000,1,2026-02-12,OUT,,,0002,,0.000000,259.600000,USD,,00000,SAP_WFRT,63.21670,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336713,"Blank Space Solutions, SRL",VOTH,DO,Resident,5100002178,E310000000226,1,0 Serv. Trasiego Pt Pro,2025-10-08,2025-10-20,2025-10-20,2025,10,RE,,E310000000226,51056047802025,4500005584,MIRO,31,2000117329,2026-03-02,2026,,0,0,DOP,-28546.560000,DOP,-28546.560000,USD,-446.180000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-11-01,2026-03-01,146,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,28546.560000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,28546.560000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100001030,E470000028157,1,REPROGRAMACION RITM18766694,2025-09-30,2025-09-30,2025-10-01,2025,9,RE,,BCB562574,51056021642025,4500011831,MIRO,31,2000147898,2025-11-28,2025,,0,0,MXN,-355357.800000,DOP,-1216897.910000,USD,-19381.210000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-09-30,2025-09-30,60,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,355357.800000,0.000000,0.000000,1,2025-11-28,IN,,,,,0.000000,355357.800000,MXN,,00000,SAP_WFRT,3.42443,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336914,La Antillana Comercial S A,VOTH,DO,Resident,5100004211,E310000006740,1,SERV REP SISTEMA ELECTRICO 10005692,2025-11-06,2025-11-10,2025-11-10,2025,11,RE,,9400097718,51056091922025,4500015468,MIRO,31,2000117357,2026-03-02,2026,,0,0,DOP,-295529.700000,DOP,-295529.700000,USD,-4577.750000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-01,2026-03-01,117,P090,FD - Fixed date 1 - (90days),090,Fecha Contabilizacion,P125,FD - Fixed date 1 - (125days),125,Fecha Contabilizacion,90,0.000,0,0.000,0,295529.700000,0.000000,0.000000,,2026-03-02,OUT,,,0002,,0.000000,295529.700000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336961,Fabrica de refrigeradores comercial,VOTH,DO,Resident,5100009283,E310000004362,1,CONGELADOR UE-40-TM,2025-12-05,2025-12-10,2025-12-10,2025,12,RE,,310004362,51056153882025,4500003351,MIRO,31,,,0000,,0,0,USD,-18206.220000,DOP,-1174119.130000,USD,-18206.220000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-12-13,2026-06-01,179,P170,FD - Fixed date 1 - (170days),170,Fecha Contabilizacion,P105,FD - Fixed date 1 - (105days),105,Fecha Contabilizacion,170,0.000,0,0.000,0,18206.220000,0.000000,0.000000,,2026-06-01,OUT,,,0002,,0.000000,18206.220000,USD,,00000,SAP_WFRT,64.49000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
